id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,sqft_above,yr_built
1770000490,356000,2,2,1060,16470,1,0,3,7,1060,1977
2935400100,625000,3,2,2060,12558,1,0,4,7,1350,1984
7686205020,144975,2,1,900,7500,1,0,3,5,900,1940
3629921240,970000,4,5,3890,5906,2,3,3,11,3060,2004
1775801340,415000,3,2,1910,12596,1,0,3,7,1340,1977
3574801780,485000,4,3,2340,7048,1,0,4,8,1340,1979
7854800090,799950,3,3,2900,11769,2,0,3,10,2900,1997
4054530090,783350,4,3,3290,35001,2,0,3,10,3290,1991
8807900236,430000,1,1,630,1362,1,0,3,7,630,1943
1118001408,2544750,5,5,5410,13431,2,0,4,10,5050,1941
9290850740,975000,4,3,4270,43386,1,0,3,10,2680,1991
3025059089,950000,3,2,1700,8050,1,0,3,7,1130,1950
923000265,350000,2,1,1430,8157,2,0,3,7,1150,1944
8901001335,637000,4,3,2850,7510,2,0,3,8,2850,2008
1523059066,895000,3,2,2160,105415,1,0,3,10,2160,1991
5249801785,579000,2,2,1760,7200,1,0,5,7,880,1946
2190601055,314900,4,2,2700,27072,1,0,3,7,1380,1958
1917300025,122000,2,1,860,6000,1,0,3,6,860,1945
3797000300,405000,2,1,880,3000,1,0,5,7,880,1927
5332200026,553650,2,3,1360,1349,2,0,3,8,1050,1997
3278602760,369900,2,3,1770,1853,3,0,3,8,1770,2007
2721049059,225000,3,2,2030,24829,1,0,4,7,1220,1979
2172000750,160000,2,1,1180,9350,1,0,3,6,1180,1918
1022069058,449500,4,2,2430,199940,1,0,3,8,1310,1961
249000115,650000,3,1,1300,8266,1,0,4,7,1300,1953
7214710300,542126,4,3,2360,43088,2,0,3,8,2360,1977
192450300,309950,3,2,1200,15606,1,0,3,7,1200,1985
3356403820,115000,2,1,1000,16524,1,0,3,5,1000,1913
8075400100,221700,2,2,1556,20000,1,0,4,7,1556,1957
1982200245,726000,3,3,1890,3880,2,0,4,8,1460,1915
7905200037,515000,3,2,1810,5733,1,0,4,7,1010,1926
2597531030,756000,4,3,2730,10753,2,0,3,9,2730,1991
5318100645,1570000,4,4,3070,5850,2,0,5,9,2400,1927
7504400850,442000,4,2,2080,12007,1,0,4,8,1220,1979
1761300110,260000,4,2,1620,7992,2,0,4,7,1620,1975
9390700100,390000,2,2,1150,2723,1,0,4,7,770,1923
7518503200,459500,2,1,1250,3825,1,0,3,7,850,1929
3971700940,330000,3,2,1430,8000,1,0,5,7,1430,1948
1446403835,189000,2,1,790,7128,1,0,3,6,790,1944
9183702251,280000,3,1,1200,9322,2,0,4,7,1200,1954
5589900590,400000,2,2,2110,9519,1,0,2,7,2110,1948
7227501745,368000,4,2,3160,11193,1,0,5,6,2410,1942
2473350930,390000,4,2,2700,7875,2,0,4,8,2700,1968
6450303820,245000,2,1,820,7475,1,0,3,6,820,1945
5469000100,375000,4,3,1800,8432,1,0,4,7,1200,1960
8679600100,465000,5,2,1750,12491,1,0,3,6,1390,1961
638100015,445000,3,2,1540,67953,1,0,3,7,1540,1997
3241600015,250000,3,1,1130,7800,1,0,3,7,1130,1952
6411600026,475500,3,1,1500,9416,1,0,4,8,1500,1952
3179101050,672324,2,2,1600,5795,2,0,3,8,1600,1940
5363200266,420000,3,2,1200,5029,1,0,3,6,880,1937
7518502490,515000,3,2,1690,5100,2,0,5,7,1690,1907
7732400490,732350,4,3,2270,7665,2,0,3,9,2270,1986
5416510110,297500,4,3,1910,5000,2,0,3,7,1910,2005
8604900017,475000,3,2,1640,2720,2,0,3,8,1640,1929
808300490,414000,4,3,2120,6497,2,0,3,7,2120,2003
6855700115,357250,3,2,1400,8840,1,0,4,6,1400,1952
9325800110,289950,2,1,760,6000,1,0,4,6,760,1950
8121100015,550000,3,1,1070,3713,1,0,4,6,1070,1917
8568700015,446000,3,2,1460,9998,1,0,3,7,960,1958
6399600115,279000,3,2,1280,16738,2,0,4,5,1280,1932
5651010300,370000,3,2,1650,4859,2,0,3,7,1650,1988
3423049311,216000,3,2,1260,4125,1,0,3,6,1260,1998
7000100711,1100000,3,3,2200,20000,1,1,3,7,1400,1952
5482700115,1280600,4,3,3560,15450,1,1,5,8,2060,1977
9349900110,355000,2,2,1140,2500,1,1,3,7,630,1988
9328510100,699000,4,3,2550,7312,2,0,3,9,2550,1988
6300500475,412000,3,3,1553,1991,3,0,3,8,1553,2014
7849200315,276000,2,1,1140,7200,1,0,3,6,1140,1923
7813200115,100000,2,1,790,6426,1,0,3,6,790,1944
2851200100,955500,4,2,2130,5080,2,0,3,8,2130,1914
2823059055,199000,3,1,1390,21262,1,0,3,7,1390,1958
7853301560,762000,4,4,4000,15253,2,0,3,9,4000,2007
9477001280,425000,4,2,1520,7983,1,0,5,7,1520,1967
7905200147,546000,2,1,1657,5031,2,0,3,7,1657,1910
6190701110,419600,3,2,1680,8460,1,0,3,7,1180,1976
871001500,735000,4,2,2270,5102,1,0,5,8,1340,1954
2559950110,1234570,2,3,2470,609,3,0,3,11,1910,2011
3693900245,445000,2,2,1240,2500,2,0,3,7,1240,1985
1023089140,665000,3,2,1740,41275,1,0,3,8,1740,1974
3026059085,1290000,5,4,4090,290980,1,0,3,11,2920,2002
3575302345,508500,4,3,2520,12500,2,0,3,8,1720,1979
1568100076,345950,5,1,1340,11198,2,0,3,8,1340,1934
6600400090,207500,3,1,1640,9750,1,0,3,7,1640,1968
5451200110,1075000,4,3,3000,10920,1,0,4,8,1550,1969
3204300090,640000,3,1,1210,3720,2,0,4,8,1210,1930
3023039066,329500,3,1,1810,13068,1,0,4,7,1360,1941
3824100246,460000,4,3,2200,9676,1,0,3,8,1500,1979
7768700315,1230000,3,2,2200,14630,2,1,3,8,2200,1948
4154305290,805000,5,3,2350,6480,2,3,4,7,1650,1924
621069113,200000,3,2,1090,10454,1,0,3,6,1090,1963
1523059201,749700,3,2,2280,77972,1,0,3,8,1460,1977
1453602309,288000,0,2,1430,1650,3,0,3,7,1430,1999
7518504291,535000,2,1,1520,3360,1,0,4,7,830,1927
4058801240,330000,3,2,1620,7150,1,2,4,7,1280,1950
2313900165,479200,3,2,1510,3750,2,0,4,7,1510,1928
2122059206,373000,5,3,3001,5710,2,0,3,8,3001,2006
9282801720,355000,4,2,2020,6000,1,0,4,7,1010,1953
9542840590,275000,3,2,1380,4500,1,0,3,7,1380,2008
2493200015,380000,3,2,1520,4288,1,0,3,7,1020,1949
9550202870,417000,2,2,1090,4590,1,0,4,7,790,1915
98000750,1165000,5,4,4220,15959,2,0,3,11,4220,2004
7504010900,598500,3,2,2520,12000,1,0,3,10,2520,1978
1370803820,629000,3,2,1760,5000,1,0,5,7,960,1920
1446401220,226950,2,1,930,6600,1,0,3,6,930,1957
868000615,1225000,4,3,2600,11542,2,0,4,9,2200,1939
6625910100,415000,3,2,2180,11100,1,0,5,8,1700,1979
3629870110,595000,3,3,1910,3075,2,0,3,8,1910,2001
8651400750,209950,3,2,1100,5525,1,0,5,6,1100,1968
925069111,568000,3,2,1760,235224,1,0,3,7,1760,1973
3352402250,119900,2,1,700,3180,1,0,3,6,480,1951
4168000110,207000,3,1,1080,10200,1,0,4,7,1080,1962
5647900930,195000,3,1,1070,22489,1,0,3,7,1070,1967
2523039278,324950,3,2,1460,8710,1,0,3,7,1460,1955
6149700405,210000,1,1,1050,7583,1,0,4,6,1050,1947
203100690,1078000,4,3,3160,42733,2,0,3,9,3160,1995
4410600100,325088,4,1,1400,6739,1,0,3,7,1000,1954
3223059303,790000,4,3,3120,157875,2,0,4,8,3120,1977
522069097,150000,2,1,720,212137,1,0,3,5,720,1982
2023069059,790000,3,3,2840,206910,2,0,3,10,2840,1999
7987400356,255000,2,1,1220,2500,1,0,3,6,770,1910
461005360,697000,4,3,2820,2850,2,0,5,7,1860,1928
461004195,457500,2,1,840,5000,1,0,4,7,840,1908
9547204350,690000,3,2,1610,5100,2,0,5,8,1610,1940
2331300025,967000,4,3,1860,4356,2,0,3,9,1860,1917
2288000090,980000,4,2,2260,17711,1,1,4,9,2260,1968
5525400300,619420,4,3,2450,14803,2,0,4,9,2450,1988
9523103001,389000,2,1,850,3276,1,0,3,6,850,1910
5249802460,500000,3,1,1800,7200,1,0,3,7,1020,1964
7000100850,569000,4,2,1230,7890,1,1,4,7,1090,1950
9477000300,425000,4,2,2060,8540,1,0,4,7,1540,1967
8121100265,635000,4,2,2750,6180,1,0,4,8,1500,1948
2817100900,256500,2,1,1120,9912,1,0,4,6,1120,1980
3578700017,695000,4,3,3010,11393,2,0,3,8,3010,2005
7550800195,535000,4,2,1580,5000,2,0,3,7,1390,1945
3449900090,454200,4,3,2630,5379,2,0,3,8,2630,2004
9232900165,418500,2,1,790,5800,1,0,3,6,790,1943
1137300900,749950,4,3,3110,35235,2,0,4,9,3110,1983
2617370090,338500,3,2,2130,5489,1,0,3,8,1370,1999
5452301800,1250000,4,4,4520,9240,2,2,3,10,3270,1992
6648760100,299950,3,3,1600,9830,2,0,4,8,1600,1993
798000337,325000,4,2,1950,12500,1,0,3,7,1330,1963
1737300110,434000,4,3,2010,8171,2,0,3,8,2010,1973
2817800100,328950,4,2,2550,8976,1,0,5,7,1300,1978
5700003640,2095000,5,4,5340,10655,3,3,4,10,3740,1912
824069156,570000,4,2,2000,46902,2,0,3,8,2000,1978
1997200165,802000,3,2,2170,5001,2,0,3,8,2170,2014
4083301645,525000,3,1,1550,6840,2,0,3,7,1550,1918
3880900245,700000,6,3,2790,4550,3,0,4,8,2790,1907
1322059002,350000,3,2,1980,273556,1,0,3,6,1040,1956
2426039313,277500,2,2,1190,1236,3,0,3,7,1190,2005
6448000090,1575000,5,3,3650,20150,1,0,4,10,2360,1975
8005100025,195000,3,1,1510,4350,2,0,5,6,1510,1913
2891000750,222000,3,2,1200,6074,1,0,3,7,1200,1968
5456000110,865000,5,3,2830,8854,1,0,4,8,1500,1979
5393601050,445000,4,2,1650,6000,1,0,5,7,1000,1959
2979801095,495800,4,2,1710,4600,2,0,3,7,1710,1924
6840701095,548500,3,1,1740,4400,2,0,3,7,1740,1924
2221000100,310000,3,2,1840,10723,1,0,4,7,1220,1974
5070000100,205000,3,2,1820,8585,1,0,4,7,1820,1962
3793501450,470000,5,4,3860,6901,2,0,3,7,3860,2003
321079066,430000,3,2,1810,349351,2,0,3,7,1810,2002
2026049125,310000,2,2,1030,2271,3,0,3,7,1030,1999
1844500025,355000,4,1,1410,7693,2,0,4,7,1410,1953
3541600405,621500,5,3,2140,15950,1,2,4,8,1370,1968
1823049202,175000,6,2,1930,8400,1,0,3,7,1030,1971
1823049202,326000,6,2,1930,8400,1,0,3,7,1030,1971
1563100705,690000,4,4,1930,5400,2,2,3,7,1930,1920
7968200090,335000,4,3,2210,7214,2,0,3,8,2210,2003
5379802816,197000,4,1,1360,11175,1,0,3,7,1360,1961
3340401570,312500,3,2,1830,7969,1,0,3,7,930,1950
7300700056,436000,3,2,2120,6710,1,0,5,7,1420,1959
1257201130,1015000,4,3,2700,4590,2,0,3,8,2700,2002
7526400100,805000,4,3,3160,35225,2,1,3,9,2250,1992
7504400750,652427,4,2,2770,13129,2,0,4,8,2770,1979
1525059112,1008000,3,3,2240,41339,1,0,4,9,2240,1945
7300410300,355000,4,3,2570,6466,2,0,3,9,2570,1999
1326039039,334550,2,1,880,12000,1,0,3,7,880,1939
8100400110,557500,3,2,1820,9670,2,0,3,8,1820,1984
6385900090,277500,4,2,1660,7184,1,0,3,7,1110,1963
7229000025,300000,4,3,2200,10800,1,0,3,6,2200,1960
6145602355,325000,4,1,1640,3844,2,0,4,7,1460,1928
3600057,402500,4,2,1650,3504,1,0,3,7,760,1951
4040200490,461000,3,2,1420,5170,1,0,4,7,1420,1963
2919201095,540000,3,1,1270,3840,2,0,3,7,1270,1926
5248800625,385000,3,1,1070,4000,1,0,4,7,1070,1971
1257201295,480000,2,1,1060,3040,1,0,3,7,860,1924
3342700371,539950,3,2,2190,7149,1,1,4,8,1240,1963
1724079013,529000,3,2,1940,217800,2,0,3,9,1940,1990
2770606822,417000,3,3,1300,877,2,0,3,7,1060,2008
5706201930,405000,3,2,1330,12500,1,0,3,7,1330,1966
8731800300,299000,3,2,1940,9100,1,0,4,8,1630,1966
3751600457,299000,3,2,2100,15480,1,0,3,7,2100,1983
9169100214,372220,3,1,1290,5500,1,0,3,7,980,1951
809000820,494400,2,2,1560,1750,1,0,4,6,780,1904
9460000110,280000,3,2,2630,6500,1,0,3,7,1330,1958
7888780090,277950,3,3,2100,6021,2,0,3,7,2100,1992
2423059067,770000,3,3,2070,54557,2,0,3,8,2070,1996
1331900110,760000,4,3,2960,28005,2,0,3,10,2960,1989
6600490300,230000,2,2,1300,3608,1,0,3,7,1300,2004
6042000090,525000,4,3,2520,7731,2,0,3,9,2520,1994
7846700850,307000,3,1,1150,6000,2,0,3,7,1150,1927
5381600110,253779,4,2,2030,9600,2,0,3,6,1430,1947
3459100300,405000,3,2,1880,7400,1,0,3,8,1480,1968
8151600590,360000,2,1,2320,11250,2,0,4,6,2320,1942
7936000252,521000,2,1,1050,7500,2,3,4,6,1050,1910
2825059256,680000,4,3,3030,13068,2,0,3,9,3030,1978
1925069006,355000,1,1,530,33278,1,2,4,4,530,1950
1274500300,200000,3,2,1090,9600,1,0,4,7,1090,1968
7129304085,330000,3,2,2220,4060,1,0,3,7,1330,1993
104540820,221000,3,2,1430,5999,2,0,3,7,1430,1987
9272200090,1598890,4,5,3780,6000,2,4,4,11,2770,1910
1787600164,310000,2,1,1560,4920,1,0,4,6,780,1947
8127700215,862000,4,2,2220,4200,2,0,5,8,1310,1932
7348200115,200000,3,2,1140,8340,1,0,3,7,1140,1960
7752200100,630000,4,3,2540,11100,1,0,5,7,2540,1957
3904901570,432250,3,2,1440,6232,2,0,3,7,1440,1985
1238501116,478000,3,2,1570,9500,1,0,4,7,1070,1977
9392500100,249000,4,2,1860,9576,1,0,3,7,1400,1962
7857003465,495000,5,3,2440,4750,1,0,3,9,1450,2006
4038700930,630000,4,3,2100,8800,1,2,4,7,1240,1960
6979920090,550000,4,3,2150,27540,2,0,3,8,2150,1997
1515920090,350000,3,3,2440,18674,2,0,4,8,2440,1994
2473100090,270000,5,2,1930,7480,2,0,3,7,1930,1966
6402700100,488250,4,2,1830,9610,1,0,3,7,1830,1963
104530490,248000,4,4,1850,6519,2,0,3,7,1130,1986
2487200940,889000,4,4,3210,5000,3,0,3,9,3210,2014
6132600315,375000,1,1,1090,5250,1,0,3,6,980,1927
6848200475,933000,3,2,1870,3300,2,2,3,7,1870,1906
2141310490,625000,3,2,1920,8412,1,2,3,8,1460,1977
7571200110,328000,2,1,700,4350,1,0,3,6,700,1943
5072300100,470000,4,2,3380,9900,1,2,4,8,1690,1969
3342103148,502500,5,3,2430,6168,2,0,3,8,2430,2007
1770000090,484000,3,2,1950,17400,1,0,3,7,1210,1976
8658303585,252500,2,1,900,7500,1,0,4,6,900,1961
1115400090,610000,3,3,2060,8893,2,0,3,8,2060,1987
4400800061,419000,4,2,2180,10447,1,0,4,8,1280,1969
4137000590,322500,4,2,2140,9377,2,0,4,8,2140,1986
809000945,563000,6,1,1730,2760,2,0,3,7,1250,1918
4397000100,464000,4,3,3140,12591,2,0,3,9,3140,1993
3426049031,870000,4,4,3010,4887,2,3,4,10,1940,1951
4310702775,280000,2,2,800,1196,2,0,3,8,800,2003
8965450110,850000,3,3,3300,11570,2,0,3,9,3300,1994
2887700805,458950,2,1,1530,4370,1,0,3,7,1130,1946
1446401460,122000,2,1,760,5280,1,0,3,6,760,1946
225039175,525000,5,3,2450,4591,2,0,3,7,2450,1994
1151100165,286300,2,1,1000,31838,1,0,3,7,1000,1962
4330600301,218450,2,1,840,7425,1,0,4,6,840,1952
2767602141,525000,3,2,1380,4290,1,0,3,7,1080,1955
2767602141,650000,3,2,1380,4290,1,0,3,7,1080,1955
2223089048,356000,4,2,2020,48693,2,0,3,7,2020,1949
3693900985,436500,2,1,1260,5000,1,0,3,7,1040,1951
3574801790,410000,3,2,1440,7112,1,0,3,7,1180,1979
2568800121,512500,4,2,1540,8311,1,0,4,7,1540,1950
5249804560,510000,4,1,1060,7200,1,1,3,6,880,1925
7811100100,566000,4,2,1900,10297,1,0,4,8,1900,1966
6116500300,525000,3,2,2870,26500,2,1,3,8,2870,1948
2489200165,435000,3,1,1050,5500,1,0,3,6,930,1920
425079100,406500,3,3,1840,68479,1,2,3,8,1340,1989
1828001220,550000,5,3,3000,9473,1,0,3,8,1500,1966
5602000025,251000,3,2,1200,10212,2,0,5,6,1200,1949
191101015,830000,3,2,1840,10125,1,0,4,8,1220,1959
4249000100,803000,4,3,2790,7673,2,0,3,9,2790,1989
7877400266,206000,3,1,970,9360,1,0,4,5,970,1942
7657000165,200000,4,1,1070,7467,2,0,3,7,1070,1944
4302200535,219000,2,1,900,5160,1,0,3,6,900,1952
369000881,777000,4,4,2680,6000,1,0,3,7,1380,1962
7527200110,593700,3,3,2000,22000,2,0,3,8,2000,1979
1561600025,712500,3,2,1660,8797,1,0,4,7,1660,1956
2813100100,600000,4,2,1770,6014,2,0,4,7,1240,1946
3179100755,554663,3,2,1230,6802,2,0,3,7,1230,1940
1422700110,267000,3,1,1740,10875,1,0,4,7,1020,1962
1075100090,390000,3,2,1710,8910,1,0,5,7,1710,1953
7338402690,335000,6,2,2020,7071,1,0,3,7,1010,1979
5451210100,938000,4,3,2410,9886,1,0,5,8,1990,1975
7523900300,370000,4,3,2310,14745,1,0,3,7,1410,1993
7237300090,335000,5,3,2400,4548,2,0,3,7,2400,2003
4083303815,695000,5,2,3160,3990,2,0,3,7,1870,1923
6117501015,387500,3,1,1560,14333,1,0,4,7,1560,1953
6700390100,245000,3,3,1770,6187,2,0,3,7,1770,1992
7334401450,308550,3,2,1600,13200,1,0,3,7,1600,1990
8588000315,225000,3,2,1330,13102,1,0,3,7,1330,1968
3121500100,715000,4,3,2970,29163,2,0,3,9,2970,1993
726049202,335000,3,1,1020,10200,1,0,4,7,1020,1954
3629760110,634000,3,3,2490,4904,2,0,3,9,2490,2003
8692800025,337500,5,2,1700,7314,1,0,3,7,1000,1956
4392200165,440000,1,1,850,6567,1,0,4,6,850,1940
1023089228,350000,3,2,1250,13775,1,2,3,7,1250,1990
7625702615,400000,2,1,610,4560,1,0,3,5,610,1918
8081030090,1288000,4,4,3700,13175,2,0,4,11,3700,1989
2201500490,435000,3,1,950,10080,1,0,4,7,950,1954
7853250090,681000,4,3,3860,5130,2,0,3,8,2930,2004
7133300044,397000,3,4,1360,1275,2,0,3,8,1240,2007
293700110,775000,4,3,3890,34513,2,0,3,10,3890,1996
4038100110,480000,3,2,1680,9090,1,0,4,7,1130,1959
7697870600,158000,3,3,1520,7200,2,0,4,7,1520,1985
8847400115,590000,3,2,2420,208652,2,0,3,8,2420,2005
7853240100,772500,5,3,3890,9130,2,0,3,9,3890,2004
326049058,464500,5,2,2940,13425,1,0,3,8,1470,1955
8732800090,281000,3,2,1350,8737,1,0,3,7,1350,1966
2526059086,620000,3,2,2190,45738,1,0,3,8,2190,1990
2391600165,475000,3,2,2280,5750,1,1,4,7,1150,1985
7225000090,245000,2,2,1070,4500,1,0,4,6,910,1932
1868901295,660000,5,2,2540,3750,2,0,4,7,1510,1925
6072100490,527500,4,2,2270,8480,1,0,5,8,1310,1973
2522069064,135000,2,1,1220,7250,1,0,4,6,1220,1914
806800090,275000,3,2,1890,5000,1,0,3,7,1890,2003
7228500375,430000,4,2,1990,4740,1,0,3,7,1080,1926
2891100820,213500,3,1,1220,6000,1,0,4,7,1220,1968
8564850300,535000,3,3,2640,5978,2,0,3,9,2640,2012
3861400061,641000,3,2,1480,9603,1,0,3,7,1480,1952
3343903647,436300,3,2,2320,9420,1,0,5,7,2320,1952
809002680,1440000,4,2,2410,6000,2,0,3,8,2410,1911
5450300195,830000,4,3,2090,13500,1,0,4,8,2090,1949
1231001110,380000,3,1,920,3532,1,0,3,6,920,1910
6303401050,132500,3,1,850,8573,1,0,3,6,600,1945
1003400245,179950,3,1,1130,9907,1,0,3,7,1130,1954
7468900245,188200,3,1,1260,7265,1,0,4,7,1260,1954
5021900265,659000,4,2,2090,10800,1,0,4,7,2090,1951
8100900015,317000,3,2,2020,7260,2,0,3,7,1180,1926
573000490,625000,3,2,1970,4564,1,0,3,8,1470,1959
4022900837,350000,3,2,1820,9545,1,0,3,7,1230,1976
475001295,750000,3,2,1840,5000,2,0,5,7,1340,1915
5256500025,457000,4,2,2100,10358,1,0,5,8,1280,1959
2767601390,632500,4,2,1770,5000,2,0,4,7,1770,1906
6700400110,223000,3,2,1110,7231,1,0,4,7,1110,1991
8860300300,610000,4,3,2090,8400,1,0,4,8,1240,1976
3738900165,385000,4,2,2080,8215,2,0,4,7,2080,1948
1314300018,367500,3,3,1400,1343,2,0,3,7,1160,2005
3992700265,385100,3,1,1060,8040,1,0,4,6,1060,1949
1105000296,230000,2,1,720,5913,1,0,3,6,720,1920
1773100121,286000,3,3,1100,750,2,0,3,7,780,2008
7585000110,201700,3,1,1010,9576,1,0,4,7,1010,1967
822069112,1350000,4,5,5230,89298,3,0,3,11,5230,2002
5423030300,525000,4,2,2420,7672,1,0,3,8,1480,1979
1387301730,361000,3,2,1200,7236,1,0,3,7,1200,1975
4447300008,530000,3,2,1950,1963,3,0,3,8,1950,2002
6413600123,455000,3,2,1870,7403,1,0,3,7,1870,1950
3288100100,421000,4,2,1310,8400,1,0,4,7,1310,1966
6127600110,640000,4,2,1520,6200,2,0,3,7,1520,1945
3423049165,240000,3,1,1270,12733,1,0,3,7,1270,1955
1233100601,360000,2,1,840,7414,1,0,4,6,840,1928
3422059085,157340,2,1,900,23000,1,0,2,7,900,1953
9294300600,1240000,4,3,3010,6139,2,4,5,8,2560,1950
7282900025,250000,3,1,1050,6874,1,0,3,6,1050,1954
2526059076,735000,6,3,3360,84506,1,0,5,7,2040,1962
5451100490,884900,7,5,5370,10800,2,0,3,8,5370,1967
126059097,775000,3,4,2690,104544,2,0,3,8,2690,1948
7739100015,463000,3,2,1710,7320,1,0,3,7,1710,1948
9828702251,579000,3,3,1640,1269,3,0,3,8,1640,2009
9558040820,570000,6,4,4000,6015,2,2,3,10,3080,2004
1437580600,1060000,5,5,4140,7924,2,0,3,10,4140,2005
5469502460,375000,4,3,3140,24800,1,0,4,8,2080,1971
2919701105,422000,2,2,1320,2609,1,0,4,7,920,1938
952003585,866500,4,4,3080,4945,2,0,3,9,2010,2014
3066400750,705000,3,3,2500,10359,2,0,3,10,2500,1986
2607740100,470000,4,3,2520,9684,2,0,3,8,2520,1994
793200100,360000,3,1,2350,6200,1,0,4,7,1320,1966
6744700900,795000,4,3,2570,13450,1,4,3,8,1510,1948
1828300100,800000,4,3,3100,7807,2,0,3,9,3100,2003
1118000110,2453500,4,4,4730,13586,2,0,5,10,4270,1935
9297301015,277284,3,2,1030,4800,1,0,3,6,930,1927
585000008,460000,2,1,1020,4002,1,0,5,7,1020,1953
4070700300,898888,3,3,2080,3729,2,0,3,9,2080,1996
3026079031,211000,3,1,1410,47916,1,0,3,7,1410,1981
2781250750,222000,2,2,1360,3300,2,0,3,6,1360,2004
203100625,672000,3,3,2620,21587,2,0,3,7,2620,1992
687600110,778000,3,2,2260,33080,1,0,5,9,1690,1974
2473372250,312500,3,2,1490,9493,1,0,4,8,1490,1976
7974700112,650000,4,3,2530,6500,2,0,3,8,1720,1975
2330000015,740000,6,2,3140,10250,1,0,4,8,1570,1959
7230300100,320000,3,2,1820,17600,1,0,5,7,1820,1972
2133010110,455000,4,3,1770,13168,2,0,3,7,1770,1990
4389201250,2450000,5,4,4430,9000,2,0,3,10,4430,2013
3383900057,500000,3,3,1490,902,3,0,3,8,1220,2001
2424410110,325000,3,2,1790,27427,1,0,3,7,1130,1978
3126049436,416000,3,3,1710,1296,3,0,3,8,1510,2004
9238500100,495000,4,2,2070,20280,2,0,4,7,2070,1968
9828700900,549000,2,1,1140,5400,1,0,5,7,1140,1908
686400930,589000,5,2,3930,10150,2,0,4,8,3070,1968
5515600088,194820,3,2,1100,32700,1,0,3,7,1100,1967
1254200015,405000,3,3,2260,5500,2,0,3,7,1280,1910
1254200015,625000,3,3,2260,5500,2,0,3,7,1280,1910
1523049209,205000,3,1,1130,7014,1,0,3,7,1130,1954
561000300,345100,3,4,1950,8625,1,0,3,8,1360,1959
399000195,200000,3,1,960,7500,1,0,3,6,960,1953
2540700110,1905000,4,4,4210,18564,2,0,3,11,4210,2001
2523089097,524500,3,2,3430,264844,1,2,3,7,2230,1988
3026079055,598600,4,3,3470,212639,2,0,3,7,2070,1993
1105000011,367777,5,3,2140,5937,1,0,3,7,1280,1978
5113400535,750000,3,3,2520,5401,1,0,4,7,1360,1946
3876301140,575000,5,2,3550,7992,2,0,3,8,3550,1968
1523049188,84000,2,1,700,20130,1,0,3,6,700,1949
5621100115,255000,2,1,740,5000,1,0,4,6,740,1926
4219401080,1740000,4,4,3300,4545,2,4,3,10,2600,1926
2112700600,415000,3,2,1640,5880,1,0,3,7,1240,1977
3222049112,449900,3,3,2780,8225,2,1,3,9,2780,1990
622059019,220000,5,2,1830,94960,2,0,3,7,1830,1929
9348700490,899000,4,3,3540,9349,2,0,3,10,3540,2003
9259900025,430000,3,3,1440,7320,1,0,5,7,1440,1954
3022059066,472500,4,3,2960,223462,2,0,3,10,2960,2001
1777500090,680000,6,3,3180,9375,1,0,4,8,1590,1967
3885803245,1650000,5,4,3310,8400,2,0,3,10,3310,2000
8819901030,810000,3,2,2390,8025,2,0,5,7,2390,1921
2623069067,605000,3,3,2460,138085,2,0,4,9,2460,1977
8635700025,522000,3,2,1630,15600,1,0,3,7,1630,1958
98020300,759000,5,3,3490,8230,2,0,3,10,3490,2005
7243500025,411000,4,3,2500,5257,2,0,3,8,2500,1966
3329510850,286950,4,3,2080,9846,1,0,3,7,1240,1984
9521100855,440000,3,2,1290,1286,3,0,3,7,1290,2000
723049156,149000,3,1,1700,8645,1,0,3,6,1700,1955
723049156,284700,3,1,1700,8645,1,0,3,6,1700,1955
5130000090,374950,3,3,2540,11562,1,1,3,8,1290,1964
8562400025,816000,3,2,1180,8545,1,0,3,8,1180,1952
5706201140,533250,4,2,1520,15398,1,0,4,7,1370,1960
3034200198,689800,3,3,2390,9313,1,0,5,8,1390,1942
4077800017,775000,4,3,2740,6200,2,3,4,8,1820,1947
1245500099,702000,3,3,2190,8528,1,0,3,8,1760,1991
4435000705,160000,3,1,1350,8700,2,0,3,6,1350,1942
4435000705,255500,3,1,1350,8700,2,0,3,6,1350,1942
2225059118,949000,4,3,2980,42253,1,0,4,9,1860,1973
5126900405,169500,2,1,790,7450,1,0,4,6,790,1944
5603800110,586000,4,2,2130,9000,2,0,4,8,2130,1965
2426059076,680000,4,3,2700,37431,1,0,4,8,1600,1978
3260200110,851500,3,2,3200,18184,1,0,5,8,2000,1977
4235401055,582500,2,2,1159,4800,1,0,3,7,1159,1948
1550000463,637000,4,4,3080,118918,2,0,3,9,3080,2008
1823049144,225000,3,1,1000,9295,1,0,3,7,1000,1955
7012200215,795000,3,3,2260,3727,2,0,3,8,1880,2003
5149300100,304999,4,2,2270,9600,1,0,3,7,1290,1976
7335400215,95000,1,1,760,5746,1,0,4,5,760,1915
7227501450,240000,4,2,1420,5382,1,0,5,5,1040,1942
8146300025,772000,4,3,2500,8680,1,0,4,7,1250,1958
3530540090,245000,2,2,1450,6258,1,0,4,8,1450,1983
9284802215,430000,5,3,2500,5750,1,0,3,8,1430,1999
1250202430,799000,3,2,2210,6300,2,0,5,8,2210,1916
1241900028,880000,5,3,3020,9187,2,0,3,9,3020,2007
8691400600,750000,4,3,3290,7538,2,0,3,9,3290,2004
1118000301,2890000,4,4,5780,7173,2,0,3,11,4130,2008
